,D/H Sample,ID,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
282,2021-11-30T23:00,1210663,6.1,2.8,0.0,7,0.0,1.7,96.0,-99.0
283,2021-11-30T23:00,1210666,7.9,5.6,0.0,7,0.0,2.2,99.0,-99.0
284,2021-11-30T23:00,1210669,0.0,3.4,0.0,7,0.0,0.0,97.0,-99.0
285,2021-11-30T23:00,11217710,-99.0,10.3,0.0,3,0.0,-99.0,99.0,-99.0
286,2021-11-30T23:00,1210671,3.2,3.2,0.0,5,0.0,0.9,95.0,-99.0
287,2021-11-30T23:00,1210746,6.5,8.3,0.0,4,0.0,1.8,93.0,1027.8
288,2021-11-30T23:00,1210683,2.2,3.8,0.0,8,0.0,0.6,95.0,-99.0
289,2021-11-30T23:00,1210685,0.7,6.0,0.0,3,0.0,0.2,92.0,-99.0
290,2021-11-30T23:00,1210686,-99.0,5.2,-99.0,0,0.0,-99.0,99.0,-99.0
291,2021-11-30T23:00,1210687,0.0,4.0,0.0,3,0.0,0.0,92.0,-99.0
292,2021-11-30T23:00,11217217,16.6,16.3,4.7,6,0.1,4.6,100.0,-99.0
293,2021-11-30T23:00,1210697,7.2,7.2,-99.0,2,0.0,2.0,95.0,-99.0
294,2021-11-30T23:00,1210698,0.7,4.6,-99.0,6,0.0,0.2,82.0,-99.0
295,2021-11-30T23:00,1210702,2.9,7.9,0.0,4,0.0,0.8,95.0,1028.8
296,2021-11-30T23:00,1210765,9.7,-99.0,-99.0,3,0.0,2.7,-99.0,1028.0
297,2021-11-30T23:00,1210704,0.0,3.2,0.0,6,0.0,0.0,100.0,-99.0
298,2021-11-30T23:00,1210705,0.0,4.9,0.0,2,0.0,0.0,-99.0,-99.0
299,2021-11-30T23:00,1210707,1.4,5.4,0.0,8,0.0,0.4,96.0,-99.0
300,2021-11-30T23:00,1210713,8.6,4.9,-99.0,2,0.0,2.4,92.0,-99.0
301,2021-11-30T23:00,1210767,1.4,6.4,0.0,2,0.0,0.4,94.0,-99.0
302,2021-11-30T23:00,1210716,5.8,8.1,0.0,2,0.0,1.6,-99.0,-99.0
303,2021-11-30T23:00,1210718,4.0,4.8,0.0,4,0.0,1.1,97.0,1029.1
304,2021-11-30T23:00,1210724,3.2,3.1,0.6,1,0.0,0.9,100.0,-99.0
305,2021-11-30T23:00,1210726,0.4,4.0,0.0,4,0.0,0.1,95.0,-99.0
306,2021-11-30T23:00,11217255,14.0,15.4,0.4,3,0.7,3.9,92.0,-99.0
307,2021-11-30T23:00,1210729,1.8,-99.0,4.7,6,0.0,0.5,-99.0,-99.0
308,2021-11-30T23:00,1210734,4.7,7.7,0.0,8,0.0,1.3,97.0,1028.1
309,2021-11-30T23:00,1210739,0.0,5.9,0.0,4,0.0,0.0,100.0,-99.0
310,2021-11-30T23:00,1200501,6.8,15.5,0.0,6,0.0,1.9,89.0,1036.9
311,2021-11-30T23:00,1200502,11.2,15.9,0.0,2,0.0,3.1,80.0,1037.2
312,2021-11-30T23:00,1200504,5.8,14.8,-99.0,5,0.0,1.6,88.0,1035.5
313,2021-11-30T23:00,6214521,4.3,-99.0,-99.0,9,0.0,1.2,74.0,-99.0
314,2021-11-30T23:00,1200506,15.5,16.5,-99.0,2,0.0,4.3,79.0,1036.1
315,2021-11-30T23:00,1200507,16.6,16.9,1.6,2,0.0,4.6,75.0,1036.4
316,2021-11-30T23:00,1200510,10.8,15.9,0.0,3,0.0,3.0,75.0,-99.0
317,2021-11-30T23:00,1200511,3.2,16.5,-99.0,1,0.0,0.9,77.0,1035.9
318,2021-11-30T23:00,1200512,23.0,16.7,0.0,2,0.0,6.4,88.0,1033.3
319,2021-11-30T23:00,1200515,28.1,-99.0,0.0,2,0.6,7.8,-99.0,-99.0
320,2021-11-30T23:00,1200521,7.2,16.9,-99.0,7,0.0,2.0,81.0,1025.9
321,2021-11-30T23:00,1210762,2.2,9.3,0.0,9,0.0,0.6,91.0,-99.0
322,2021-11-30T23:00,1240971,3.2,17.2,0.0,3,0.2,0.9,79.0,-99.0
323,2021-11-30T23:00,1200524,4.0,15.6,-99.0,4,0.0,1.1,78.0,1025.9
324,2021-11-30T23:00,1210690,-99.0,2.6,0.0,0,0.0,-99.0,88.0,-99.0
325,2021-11-30T23:00,1210766,4.0,10.4,0.0,2,0.0,1.1,91.0,-99.0
326,2021-11-30T23:00,1210605,1.1,7.5,0.0,8,0.0,0.3,99.0,-99.0
327,2021-11-30T23:00,6210879,9.0,11.0,-99.0,1,0.0,2.5,86.0,-99.0
328,2021-11-30T23:00,1210770,2.9,6.3,0.0,8,0.0,0.8,95.0,-99.0
329,2021-11-30T23:00,6213012,1.8,4.1,-99.0,4,0.0,0.5,97.0,-99.0
330,2021-11-30T23:00,1210773,8.3,7.6,0.0,3,0.0,2.3,93.0,-99.0
331,2021-11-30T23:00,6213014,5.0,6.3,-99.0,6,0.0,1.4,84.0,-99.0
332,2021-11-30T23:00,6213015,2.2,5.9,-99.0,4,-99.0,0.6,92.0,-99.0
333,2021-11-30T23:00,6213016,-99.0,7.6,-99.0,0,-99.0,-99.0,85.0,-99.0
334,2021-11-30T23:00,6213017,0.4,2.2,-99.0,6,0.0,0.1,97.0,-99.0
335,2021-11-30T23:00,6213018,-99.0,5.1,-99.0,0,-99.0,-99.0,92.0,-99.0
336,2021-11-30T23:00,6213019,3.6,3.7,-99.0,2,0.0,1.0,-99.0,-99.0
337,2021-11-30T23:00,6213020,5.4,5.2,-99.0,9,0.0,1.5,93.0,-99.0
338,2021-11-30T23:00,6213021,7.9,5.1,-99.0,9,0.0,2.2,90.0,-99.0
339,2021-11-30T23:00,6213022,2.9,4.4,-99.0,7,0.0,0.8,94.0,-99.0
340,2021-11-30T23:00,6213023,8.6,4.3,-99.0,5,-99.0,2.4,100.0,-99.0
341,2021-11-30T23:00,1210776,0.0,6.6,0.0,1,0.0,0.0,93.0,-99.0
342,2021-11-30T23:00,1200548,7.6,8.2,0.0,3,0.0,2.1,91.0,1028.2
343,2021-11-30T23:00,1210789,0.4,3.8,0.0,1,0.0,0.1,94.0,-99.0
344,2021-11-30T23:00,1210790,15.1,5.5,0.0,2,0.0,4.2,90.0,-99.0
345,2021-11-30T23:00,1200551,-99.0,6.3,-99.0,0,0.0,-99.0,99.0,1028.2
346,2021-11-30T23:00,1200554,8.3,10.1,0.0,1,0.0,2.3,72.0,1027.5
347,2021-11-30T23:00,6213011,-99.0,3.2,-99.0,0,-99.0,-99.0,94.0,-99.0
348,2021-11-30T23:00,1200558,5.4,6.5,0.0,1,0.0,1.5,97.0,1027.4
349,2021-11-30T23:00,1200541,8.6,10.6,0.0,1,0.0,2.4,92.0,1027.4
350,2021-11-30T23:00,1210800,5.0,1.6,0.0,3,0.0,1.4,99.0,-99.0
351,2021-11-30T23:00,1200562,5.8,7.9,0.0,3,0.0,1.6,78.0,1027.3
352,2021-11-30T23:00,1210803,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
353,2021-11-30T23:00,1210806,6.8,8.3,0.0,1,0.0,1.9,82.0,-99.0
354,2021-11-30T23:00,1200567,1.1,4.8,0.0,4,0.0,0.3,95.0,1027.4
355,2021-11-30T23:00,1200568,13.0,5.7,0.0,8,0.0,3.6,28.0,-99.0
356,2021-11-30T23:00,1200570,2.2,7.2,0.0,8,0.0,0.6,84.0,1027.8
357,2021-11-30T23:00,1210783,0.0,4.2,0.0,7,0.0,0.0,100.0,-99.0
358,2021-11-30T23:00,1210812,1.1,1.8,0.0,4,0.0,0.3,-99.0,-99.0
359,2021-11-30T23:00,1200575,3.2,2.8,0.0,4,0.0,0.9,86.0,1030.0
360,2021-11-30T23:00,1200576,3.6,1.9,-99.0,3,0.0,1.0,89.0,-99.0
361,2021-11-30T23:00,1200579,2.2,10.8,0.0,9,0.0,0.6,77.0,1028.2
362,2021-11-30T23:00,1210824,5.8,4.9,0.0,2,0.0,1.6,93.0,-99.0
363,2021-11-30T23:00,1210826,2.2,6.6,0.0,2,-99.0,0.6,90.0,-99.0
364,2021-11-30T23:00,1200531,8.3,10.8,-99.0,3,0.0,2.3,84.0,1028.1
365,2021-11-30T23:00,1210835,1.8,4.2,0.0,6,0.0,0.5,90.0,-99.0
366,2021-11-30T23:00,1210837,5.8,3.3,0.0,6,0.0,1.6,91.0,-99.0
367,2021-11-30T23:00,1210863,0.0,5.3,0.0,1,0.0,0.0,91.0,-99.0
368,2021-11-30T23:00,1210840,7.2,7.1,0.0,1,0.0,2.0,86.0,-99.0
369,2021-11-30T23:00,1210788,1.8,5.7,0.0,3,0.0,0.5,100.0,-99.0
370,2021-11-30T23:00,11217370,5.4,11.2,0.0,3,0.2,1.5,99.0,-99.0
371,2021-11-30T23:00,6213621,10.1,8.7,-99.0,2,0.0,2.8,81.0,-99.0
372,2021-11-30T23:00,11217372,18.4,12.8,0.0,2,0.0,5.1,99.0,-99.0
373,2021-11-30T23:00,11217225,18.7,15.4,5.2,8,0.0,5.2,68.0,-99.0
374,2021-11-30T23:00,1210847,6.1,6.1,0.0,3,0.0,1.7,85.0,-99.0
375,2021-11-30T23:00,1210848,-99.0,2.9,-99.0,0,0.0,-99.0,97.0,-99.0
376,2021-11-30T23:00,1210744,2.5,4.6,0.0,3,0.0,0.7,97.0,-99.0
377,2021-11-30T23:00,1240546,12.6,6.9,0.0,4,0.0,3.5,100.0,1027.7
378,2021-11-30T23:00,1210851,2.2,3.8,0.0,2,-99.0,0.6,100.0,-99.0
379,2021-11-30T23:00,6213013,2.5,3.0,-99.0,2,-99.0,0.7,96.0,-99.0
380,2021-11-30T23:00,6213611,6.5,5.6,-99.0,2,0.0,1.8,87.0,-99.0
381,2021-11-30T23:00,6213613,-99.0,8.3,-99.0,0,0.0,-99.0,87.0,-99.0
382,2021-11-30T23:00,6213614,6.1,2.8,-99.0,2,0.0,1.7,93.0,-99.0
383,2021-11-30T23:00,6213615,3.6,5.0,-99.0,4,0.0,1.0,93.0,-99.0
384,2021-11-30T23:00,6213616,1.1,4.3,-99.0,7,0.0,0.3,94.0,-99.0
385,2021-11-30T23:00,6213617,2.2,5.0,-99.0,2,0.0,0.6,94.0,-99.0
386,2021-11-30T23:00,6213619,1.1,3.2,-99.0,8,0.0,0.3,95.0,-99.0
387,2021-11-30T23:00,6213620,5.4,3.3,-99.0,3,-99.0,1.5,93.0,-99.0
388,2021-11-30T23:00,1210864,1.4,4.8,0.0,6,0.0,0.4,-99.0,-99.0
389,2021-11-30T23:00,1240566,1.8,3.6,-99.0,9,0.0,0.5,96.0,-99.0
390,2021-11-30T23:00,1210874,10.1,10.4,-99.0,9,0.0,2.8,75.0,-99.0
391,2021-11-30T23:00,1210878,2.2,7.0,0.0,3,0.0,0.6,94.0,1027.8
392,2021-12-01T11:00,1210881,8.6,15.1,-99.0,7,0.0,2.4,59.0,1027.1
393,2021-12-01T11:00,1200533,15.1,16.2,-99.0,8,-99.0,4.2,61.0,1027.7
394,2021-12-01T11:00,11217430,9.7,14.9,304.2,9,0.2,2.7,99.0,-99.0
395,2021-12-01T11:00,6212121,2.2,7.2,176.8,2,-99.0,0.6,99.0,1024.8
396,2021-12-01T11:00,1200560,9.7,5.9,-99.0,5,0.1,2.7,97.0,1027.4
397,2021-12-01T11:00,1200535,7.2,13.3,661.4,6,0.0,2.0,78.0,1027.5
398,2021-12-01T11:00,1210721,-99.0,11.4,-99.0,0,0.0,-99.0,91.0,-99.0
399,2021-12-01T11:00,1210956,5.4,20.3,727.0,3,0.0,1.5,65.0,-99.0
400,2021-12-01T11:00,1210960,18.4,17.9,-99.0,4,0.0,5.1,82.0,1028.5
401,2021-12-01T11:00,1210965,-99.0,16.3,1030.2,0,0.0,-99.0,80.0,-99.0
402,2021-12-01T11:00,1210967,-99.0,18.6,1105.6,0,0.0,-99.0,69.0,-99.0
403,2021-12-01T11:00,1210970,-99.0,9.2,1498.9,0,0.0,-99.0,94.0,-99.0
404,2021-12-01T11:00,1210972,20.9,9.9,914.4,4,0.0,5.8,96.0,-99.0
405,2021-12-01T11:00,1210973,14.0,6.6,-99.0,2,0.0,3.9,99.0,-99.0
406,2021-12-01T11:00,1210974,-99.0,5.9,-99.0,0,0.0,-99.0,100.0,-99.0
407,2021-12-01T11:00,1210975,-99.0,12.3,414.3,0,0.0,-99.0,53.0,-99.0
408,2021-12-01T11:00,1210976,5.8,14.6,-99.0,3,0.0,1.6,81.0,-99.0
409,2021-12-01T11:00,1210978,11.9,18.3,-99.0,4,0.0,3.3,74.0,-99.0
410,2021-12-01T11:00,1240675,-99.0,6.9,-99.0,0,0.1,-99.0,96.0,-99.0
411,2021-12-01T11:00,1210980,7.2,12.4,-99.0,2,0.0,2.0,88.0,-99.0
412,2021-12-01T11:00,11217510,12.2,11.3,460.7,4,0.8,3.4,100.0,-99.0
413,2021-12-01T11:00,1210984,-99.0,16.1,782.1,0,0.0,-99.0,68.0,-99.0
414,2021-12-01T11:00,1210986,7.2,19.7,-99.0,3,0.0,2.0,66.0,1027.8
415,2021-12-01T11:00,1210987,5.4,14.8,-99.0,7,0.0,1.5,77.0,-99.0
416,2021-12-01T11:00,1210990,4.0,17.0,-99.0,9,0.0,1.1,73.0,1028.1
417,2021-12-01T11:00,1200571,11.5,7.6,868.9,8,0.0,3.2,90.0,1025.5
418,2021-12-01T11:00,6212123,1.1,8.4,244.9,5,-99.0,0.3,100.0,1026.2
419,2021-12-01T11:00,1200522,10.8,20.1,-99.0,3,0.0,3.0,65.0,1028.5
420,2021-12-01T11:00,11217625,6.5,11.3,306.5,5,0.0,1.8,99.0,-99.0
421,2021-12-01T11:00,6214522,7.9,7.7,-99.0,6,0.0,2.2,93.0,-99.0
422,2021-12-01T11:00,6214523,-99.0,-99.0,0.0,0,-99.0,-99.0,88.0,-99.0
423,2021-12-01T11:00,11217645,3.6,13.2,250.7,4,0.0,1.0,99.0,-99.0
424,2021-12-01T11:00,1210615,4.3,9.6,191.6,8,-99.0,1.2,99.0,-99.0
425,2021-12-01T11:00,1210616,11.5,8.7,864.9,6,-99.0,3.2,82.0,1023.5
426,2021-12-01T11:00,1210619,6.8,7.3,-99.0,7,-99.0,1.9,99.0,-99.0
427,2021-12-01T11:00,1210622,1.8,8.9,191.2,8,0.2,0.5,100.0,-99.0
428,2021-12-01T11:00,1210630,1.1,6.6,158.0,0,0.3,0.3,98.0,-99.0
429,2021-12-01T11:00,11217160,17.6,17.0,490.2,5,0.7,4.9,79.0,-99.0
430,2021-12-01T11:00,1210635,9.0,5.6,-99.0,6,0.0,2.5,93.0,-99.0
431,2021-12-01T11:00,11217165,32.8,17.0,618.7,3,0.0,9.1,82.0,-99.0
432,2021-12-01T11:00,1210643,4.3,7.8,-99.0,6,0.0,1.2,99.0,-99.0
433,2021-12-01T11:00,1210644,5.0,8.4,609.9,6,0.0,1.4,88.0,-99.0
434,2021-12-01T11:00,1210649,3.6,9.8,265.6,5,-99.0,1.0,95.0,-99.0
435,2021-12-01T11:00,1210669,4.0,9.7,376.6,1,0.0,1.1,100.0,-99.0
436,2021-12-01T11:00,1210746,8.6,10.8,643.6,6,0.0,2.4,91.0,1027.0
437,2021-12-01T11:00,1210683,21.2,7.1,806.3,7,0.0,5.9,96.0,-99.0
438,2021-12-01T11:00,1210685,7.9,6.6,446.6,6,0.1,2.2,98.0,-99.0
439,2021-12-01T11:00,1210686,-99.0,6.0,-99.0,0,0.2,-99.0,99.0,-99.0
440,2021-12-01T11:00,1210687,2.5,5.0,1140.2,1,0.0,0.7,93.0,-99.0
441,2021-12-01T11:00,11217217,14.8,16.9,571.3,2,0.0,4.1,92.0,-99.0
442,2021-12-01T11:00,1210697,2.2,6.3,93.4,1,0.1,0.6,100.0,-99.0
443,2021-12-01T11:00,1210698,12.2,6.5,-99.0,7,0.0,3.4,87.0,-99.0
444,2021-12-01T11:00,1210765,7.9,-99.0,-99.0,7,0.0,2.2,-99.0,1027.7
445,2021-12-01T11:00,1210704,4.3,9.8,523.4,5,0.0,1.2,100.0,-99.0
446,2021-12-01T11:00,1210705,1.1,8.2,254.0,3,0.3,0.3,-99.0,-99.0
447,2021-12-01T11:00,1210707,9.4,7.7,309.1,4,0.2,2.6,93.0,-99.0
448,2021-12-01T11:00,1210713,5.8,9.2,457.5,4,0.0,1.6,94.0,-99.0
449,2021-12-01T11:00,1210767,6.1,10.9,1268.3,7,0.0,1.7,86.0,-99.0
450,2021-12-01T11:00,1210716,4.3,8.8,392.6,6,0.1,1.2,-99.0,-99.0
451,2021-12-01T11:00,1210724,2.5,6.8,958.5,4,0.0,0.7,98.0,-99.0
452,2021-12-01T11:00,11217255,16.2,15.8,1014.2,8,0.0,4.5,87.0,-99.0
453,2021-12-01T11:00,1210729,2.5,-99.0,816.9,5,0.0,0.7,-99.0,-99.0
454,2021-12-01T11:00,1210734,4.3,8.0,931.3,5,0.0,1.2,98.0,1027.2
455,2021-12-01T11:00,1200501,7.9,16.3,84.4,3,0.0,2.2,87.0,1036.9
456,2021-12-01T11:00,1200502,18.0,17.9,524.9,3,0.0,5.0,75.0,1037.2
457,2021-12-01T11:00,1200504,2.5,16.5,-99.0,3,0.0,0.7,88.0,1036.0
458,2021-12-01T11:00,6214521,4.3,-99.0,-99.0,7,0.0,1.2,77.0,-99.0
459,2021-12-01T11:00,1200506,17.3,16.9,-99.0,2,0.0,4.8,87.0,1036.6
460,2021-12-01T11:00,1200507,23.4,16.7,304.1,3,0.0,6.5,90.0,1037.0
461,2021-12-01T11:00,1200510,4.0,16.9,375.7,3,0.0,1.1,79.0,-99.0
462,2021-12-01T11:00,1200511,-99.0,16.7,-99.0,0,0.0,-99.0,88.0,1036.8
463,2021-12-01T11:00,1200515,26.3,-99.0,529.3,3,0.0,7.3,-99.0,-99.0
464,2021-12-01T11:00,1200521,10.1,19.1,-99.0,2,0.0,2.8,70.0,1028.7
465,2021-12-01T11:00,1240971,13.3,20.0,1493.2,4,0.0,3.7,66.0,-99.0
466,2021-12-01T11:00,1200524,15.1,19.4,-99.0,4,0.0,4.2,71.0,1028.7
467,2021-12-01T11:00,1210766,2.5,13.2,895.9,6,0.0,0.7,77.0,-99.0
468,2021-12-01T11:00,1210605,8.3,10.6,264.3,6,0.7,2.3,99.0,-99.0
469,2021-12-01T11:00,6210879,2.9,14.3,-99.0,5,0.0,0.8,73.0,-99.0
470,2021-12-01T11:00,1210770,8.6,13.5,1165.3,8,0.0,2.4,76.0,-99.0
471,2021-12-01T11:00,6213012,7.9,6.4,-99.0,6,0.1,2.2,98.0,-99.0
472,2021-12-01T11:00,6213015,6.1,6.9,-99.0,6,-99.0,1.7,98.0,-99.0
473,2021-12-01T11:00,6213016,-99.0,7.3,-99.0,0,-99.0,-99.0,93.0,-99.0
474,2021-12-01T11:00,6213018,-99.0,6.7,-99.0,0,-99.0,-99.0,100.0,-99.0
475,2021-12-01T11:00,6213023,20.2,7.4,-99.0,7,-99.0,5.6,100.0,-99.0
476,2021-12-01T11:00,1210790,36.0,6.9,1293.0,9,0.0,10.0,100.0,-99.0
477,2021-12-01T11:00,6213011,-99.0,5.4,-99.0,0,-99.0,-99.0,99.0,-99.0
478,2021-12-01T11:00,1200558,9.7,11.5,1499.5,6,0.0,2.7,82.0,1026.7
479,2021-12-01T11:00,1210800,4.7,9.6,812.8,7,0.0,1.3,76.0,-99.0
480,2021-12-01T11:00,1210803,-99.0,-99.0,1202.0,7,0.0,-99.0,-99.0,-99.0
481,2021-12-01T11:00,1200567,9.0,8.3,693.0,6,0.0,2.5,93.0,1023.5
482,2021-12-01T11:00,1200568,33.1,5.1,540.9,8,0.4,9.2,100.0,-99.0
483,2021-12-01T11:00,1210812,2.2,3.6,0.0,7,0.0,0.6,-99.0,-99.0
484,2021-12-01T11:00,1200576,14.0,7.1,-99.0,6,0.0,3.9,88.0,-99.0
485,2021-12-01T11:00,1200579,5.4,13.7,890.2,8,0.0,1.5,76.0,1027.5
486,2021-12-01T11:00,1210824,6.8,7.8,1084.5,7,0.0,1.9,96.0,-99.0
487,2021-12-01T11:00,1210826,4.0,8.1,352.7,8,-99.0,1.1,89.0,-99.0
488,2021-12-01T11:00,1210835,5.8,10.0,1534.5,6,0.0,1.6,79.0,-99.0
489,2021-12-01T11:00,1210837,11.9,-99.0,1402.2,7,0.0,3.3,67.0,-99.0
490,2021-12-01T11:00,1210863,4.7,9.5,1586.5,7,0.0,1.3,90.0,-99.0
491,2021-12-01T11:00,11217370,13.7,11.6,135.5,3,0.3,3.8,99.0,-99.0
492,2021-12-01T11:00,11217372,18.7,13.7,814.7,3,0.0,5.2,99.0,-99.0
493,2021-12-01T11:00,11217225,18.4,15.9,253.2,8,0.0,5.1,68.0,-99.0
494,2021-12-01T11:00,1210848,-99.0,11.5,-99.0,0,0.0,-99.0,79.0,-99.0
495,2021-12-01T11:00,1210851,2.5,9.0,1446.2,5,-99.0,0.7,78.0,-99.0
496,2021-12-01T11:00,6213013,10.4,5.9,-99.0,6,-99.0,2.9,99.0,-99.0
497,2021-12-01T11:00,6213620,3.6,6.3,-99.0,7,-99.0,1.0,96.0,-99.0
498,2021-12-01T11:00,1210864,11.2,13.2,1560.6,8,-99.0,3.1,-99.0,-99.0
499,2021-12-01T05:00,1210881,7.2,7.6,-99.0,8,0.0,2.0,77.0,1026.1
500,2021-12-01T05:00,1200533,2.9,7.1,-99.0,2,-99.0,0.8,83.0,1026.4
501,2021-12-01T05:00,11217430,9.7,14.8,0.0,9,0.0,2.7,99.0,-99.0
502,2021-12-01T05:00,6212121,2.2,7.9,3.7,3,-99.0,0.6,91.0,1025.7
503,2021-12-01T05:00,1200560,8.6,5.8,-99.0,8,0.0,2.4,93.0,1028.1
504,2021-12-01T05:00,1200535,3.6,9.0,0.0,0,0.0,1.0,89.0,1026.7
505,2021-12-01T05:00,1210721,-99.0,3.4,-99.0,0,0.0,-99.0,96.0,-99.0
506,2021-12-01T05:00,1210956,6.5,16.3,0.2,5,0.0,1.8,73.0,-99.0
507,2021-12-01T05:00,1210960,14.4,14.0,-99.0,5,0.0,4.0,91.0,1025.2
508,2021-12-01T05:00,1210965,-99.0,12.4,0.0,0,0.4,-99.0,91.0,-99.0
509,2021-12-01T05:00,1210967,-99.0,13.2,0.0,0,0.0,-99.0,89.0,-99.0
510,2021-12-01T05:00,1210970,-99.0,5.0,1.1,0,0.4,-99.0,100.0,-99.0
511,2021-12-01T05:00,1210972,9.7,8.2,0.0,4,1.7,2.7,97.0,-99.0
512,2021-12-01T05:00,1210973,13.7,5.3,-99.0,5,1.3,3.8,96.0,-99.0
513,2021-12-01T05:00,1210974,-99.0,3.5,-99.0,0,0.4,-99.0,99.0,-99.0
514,2021-12-01T05:00,1210975,-99.0,10.2,76.6,0,0.8,-99.0,52.0,-99.0
515,2021-12-01T05:00,1210976,6.8,10.9,-99.0,2,3.1,1.9,95.0,-99.0
516,2021-12-01T05:00,1210978,10.4,14.6,-99.0,6,0.2,2.9,95.0,-99.0
517,2021-12-01T05:00,1240675,-99.0,0.9,-99.0,0,0.0,-99.0,97.0,-99.0
518,2021-12-01T05:00,1210980,9.7,10.1,-99.0,2,0.0,2.7,84.0,-99.0
519,2021-12-01T05:00,11217510,8.6,10.2,0.0,6,0.3,2.4,99.0,-99.0
520,2021-12-01T05:00,1210984,-99.0,12.4,2.2,0,6.2,-99.0,82.0,-99.0
521,2021-12-01T05:00,1210986,8.6,14.9,-99.0,2,5.2,2.4,87.0,1024.7
522,2021-12-01T05:00,1210987,7.2,11.4,-99.0,3,0.1,2.0,87.0,-99.0
523,2021-12-01T05:00,1210990,10.4,14.4,-99.0,3,0.0,2.9,74.0,1024.7
524,2021-12-01T05:00,1200571,12.2,7.2,0.0,8,0.0,3.4,84.0,1024.8
525,2021-12-01T05:00,6212123,1.8,6.0,3.0,4,-99.0,0.5,99.0,1027.2
526,2021-12-01T05:00,1200522,1.1,14.9,-99.0,1,1.8,0.3,85.0,1025.7
527,2021-12-01T05:00,11217625,2.9,10.0,0.0,8,0.1,0.8,98.0,-99.0
528,2021-12-01T05:00,6214522,4.3,5.5,-99.0,6,0.0,1.2,94.0,-99.0
529,2021-12-01T05:00,6214523,-99.0,-99.0,0.0,0,-99.0,-99.0,93.0,-99.0
530,2021-12-01T05:00,11217645,4.7,12.3,0.0,8,0.0,1.3,94.0,-99.0
531,2021-12-01T05:00,1210615,1.1,8.2,0.0,2,-99.0,0.3,98.0,-99.0
532,2021-12-01T05:00,1210616,3.6,3.1,0.0,8,-99.0,1.0,97.0,1027.1
533,2021-12-01T05:00,1210619,0.0,7.1,-99.0,5,-99.0,0.0,90.0,-99.0
534,2021-12-01T05:00,1210622,2.5,6.3,0.0,8,0.0,0.7,100.0,-99.0
535,2021-12-01T05:00,1210630,1.1,3.7,0.0,0,0.0,0.3,98.0,-99.0
536,2021-12-01T05:00,11217160,22.3,16.1,1.7,5,0.2,6.2,82.0,-99.0
537,2021-12-01T05:00,1210635,0.4,-0.1,-99.0,6,0.0,0.1,97.0,-99.0
538,2021-12-01T05:00,11217165,31.7,16.2,0.0,3,0.0,8.8,87.0,-99.0
539,2021-12-01T05:00,1210643,2.2,4.6,-99.0,4,0.0,0.6,99.0,-99.0
540,2021-12-01T05:00,1210644,0.0,2.4,1.7,8,0.1,0.0,96.0,-99.0
541,2021-12-01T05:00,1210649,1.8,6.8,2.0,4,-99.0,0.5,96.0,-99.0
542,2021-12-01T05:00,1210669,0.0,3.8,0.0,4,0.0,0.0,99.0,-99.0
543,2021-12-01T05:00,1210746,10.1,5.2,0.0,4,0.1,2.8,96.0,1026.6
544,2021-12-01T05:00,1210683,14.8,3.1,0.0,8,0.0,4.1,96.0,-99.0
545,2021-12-01T05:00,1210685,0.0,3.8,0.0,2,0.0,0.0,99.0,-99.0
546,2021-12-01T05:00,1210686,-99.0,4.5,-99.0,0,0.0,-99.0,99.0,-99.0
547,2021-12-01T05:00,1210687,1.8,-0.4,0.0,8,0.0,0.5,98.0,-99.0
548,2021-12-01T05:00,11217217,16.6,16.4,0.0,6,0.0,4.6,98.0,-99.0
549,2021-12-01T05:00,1210697,1.4,2.5,62.1,2,0.0,0.4,100.0,-99.0
550,2021-12-01T05:00,1210698,2.2,0.3,-99.0,7,0.0,0.6,89.0,-99.0
551,2021-12-01T05:00,1210765,4.3,-99.0,-99.0,2,0.0,1.2,-99.0,1026.7
552,2021-12-01T05:00,1210704,0.7,0.3,0.0,1,0.0,0.2,100.0,-99.0
553,2021-12-01T05:00,1210705,0.0,2.6,0.0,2,0.0,0.0,-99.0,-99.0
554,2021-12-01T05:00,1210707,1.8,4.3,0.0,9,0.0,0.5,97.0,-99.0
555,2021-12-01T05:00,1210713,6.8,2.1,0.0,2,0.0,1.9,94.0,-99.0
556,2021-12-01T05:00,1210767,2.2,4.2,0.0,3,0.0,0.6,99.0,-99.0
557,2021-12-01T05:00,1210716,5.0,7.6,0.0,9,0.0,1.4,-99.0,-99.0
558,2021-12-01T05:00,1210724,1.8,0.8,0.0,4,0.0,0.5,100.0,-99.0
559,2021-12-01T05:00,11217255,15.5,15.3,0.0,5,0.2,4.3,93.0,-99.0
560,2021-12-01T05:00,1210729,2.9,-99.0,5.0,5,0.0,0.8,-99.0,-99.0
561,2021-12-01T05:00,1210734,3.6,4.5,0.0,1,0.0,1.0,100.0,1026.8
562,2021-12-01T05:00,1200501,8.3,14.1,0.0,6,0.0,2.3,91.0,1035.7
563,2021-12-01T05:00,1200502,9.0,16.5,0.0,4,0.0,2.5,78.0,1036.0
564,2021-12-01T05:00,1200504,4.3,15.8,-99.0,4,0.0,1.2,89.0,1034.9
565,2021-12-01T05:00,6214521,2.2,-99.0,-99.0,7,0.0,0.6,85.0,-99.0
